KPC_U

 ======== test get_l2 ========= 

2026-02-10 16:02:04,362; DEBUG; pypromice.pipeline.aws; AWS(config_file=../aws-l0//tx/config/KPC_U.toml, inpath=../aws-l0//tx/, data_issues_repository=../PROMICE-AWS-data-issues, var_file=None, meta_file=None)
2026-02-10 16:05:27,831; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-08 00:00:00 2012-02-11 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,835; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-08 00:00:00 2012-02-11 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,839; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-08 00:00:00 2012-02-11 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,843; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-08 00:00:00 2012-02-11 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,848; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-19 00:00:00 2012-02-24 00:00:00 dlr with RIME, flagged 721/595321
2026-02-10 16:05:27,852; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-19 00:00:00 2012-02-24 00:00:00 ulr with RIME, flagged 721/595321
2026-02-10 16:05:27,856; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-19 00:00:00 2012-02-24 00:00:00 dsr with RIME, flagged 721/595321
2026-02-10 16:05:27,861; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-02-19 00:00:00 2012-02-24 00:00:00 usr with RIME, flagged 721/595321
2026-02-10 16:05:27,865; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-01 00:00:00 2012-03-04 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,870; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-01 00:00:00 2012-03-04 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,874; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-01 00:00:00 2012-03-04 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,878; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-01 00:00:00 2012-03-04 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,883; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-19 00:00:00 2012-03-24 00:00:00 dlr with RIME, flagged 721/595321
2026-02-10 16:05:27,887; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-19 00:00:00 2012-03-24 00:00:00 ulr with RIME, flagged 721/595321
2026-02-10 16:05:27,891; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-19 00:00:00 2012-03-24 00:00:00 dsr with RIME, flagged 721/595321
2026-02-10 16:05:27,895; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-03-19 00:00:00 2012-03-24 00:00:00 usr with RIME, flagged 721/595321
2026-02-10 16:05:27,900; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-11-27 00:00:00 2012-12-09 00:00:00 dlr with RIME, flagged 1729/595321
2026-02-10 16:05:27,905; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-11-27 00:00:00 2012-12-09 00:00:00 ulr with RIME, flagged 1729/595321
2026-02-10 16:05:27,909; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-11-27 00:00:00 2012-12-09 00:00:00 dsr with RIME, flagged 1729/595321
2026-02-10 16:05:27,913; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-11-27 00:00:00 2012-12-09 00:00:00 usr with RIME, flagged 1729/595321
2026-02-10 16:05:27,918; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-17 00:00:00 2013-01-20 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,922; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-17 00:00:00 2013-01-20 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,926; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-17 00:00:00 2013-01-20 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,931; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-17 00:00:00 2013-01-20 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,936; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-24 00:00:00 2013-02-05 00:00:00 dlr with RIME, flagged 1729/595321
2026-02-10 16:05:27,940; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-24 00:00:00 2013-02-05 00:00:00 ulr with RIME, flagged 1729/595321
2026-02-10 16:05:27,944; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-24 00:00:00 2013-02-05 00:00:00 dsr with RIME, flagged 1729/595321
2026-02-10 16:05:27,949; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-01-24 00:00:00 2013-02-05 00:00:00 usr with RIME, flagged 1729/595321
2026-02-10 16:05:27,954; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-22 00:00:00 2013-09-25 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,958; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-22 00:00:00 2013-09-25 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,962; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-22 00:00:00 2013-09-25 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,966; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-22 00:00:00 2013-09-25 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,971; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-30 00:00:00 2013-10-14 00:00:00 dlr with RIME, flagged 2017/595321
2026-02-10 16:05:27,975; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-30 00:00:00 2013-10-14 00:00:00 ulr with RIME, flagged 2017/595321
2026-02-10 16:05:27,979; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-30 00:00:00 2013-10-14 00:00:00 dsr with RIME, flagged 2017/595321
2026-02-10 16:05:27,984; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-09-30 00:00:00 2013-10-14 00:00:00 usr with RIME, flagged 2017/595321
2026-02-10 16:05:27,989; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-12-17 00:00:00 2014-01-09 00:00:00 dlr with RIME, flagged 3313/595321
2026-02-10 16:05:27,993; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-12-17 00:00:00 2014-01-09 00:00:00 ulr with RIME, flagged 3313/595321
2026-02-10 16:05:27,997; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-12-17 00:00:00 2014-01-09 00:00:00 dsr with RIME, flagged 3313/595321
2026-02-10 16:05:28,002; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2013-12-17 00:00:00 2014-01-09 00:00:00 usr with RIME, flagged 3313/595321
2026-02-10 16:05:28,007; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-04 00:00:00 2014-02-20 00:00:00 dlr with RIME, flagged 2305/595321
2026-02-10 16:05:28,011; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-04 00:00:00 2014-02-20 00:00:00 ulr with RIME, flagged 2305/595321
2026-02-10 16:05:28,016; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-04 00:00:00 2014-02-20 00:00:00 dsr with RIME, flagged 2305/595321
2026-02-10 16:05:28,020; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-04 00:00:00 2014-02-20 00:00:00 usr with RIME, flagged 2305/595321
2026-02-10 16:05:28,025; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-28 00:00:00 2014-03-02 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:28,029; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-28 00:00:00 2014-03-02 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:28,033; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-28 00:00:00 2014-03-02 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:28,037; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-02-28 00:00:00 2014-03-02 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:28,042; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-10-15 00:00:00 2014-10-22 00:00:00 dlr with RIME, flagged 1009/595321
2026-02-10 16:05:28,047; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-10-15 00:00:00 2014-10-22 00:00:00 ulr with RIME, flagged 1009/595321
2026-02-10 16:05:28,051; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-10-15 00:00:00 2014-10-22 00:00:00 dsr with RIME, flagged 1009/595321
2026-02-10 16:05:28,055; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-10-15 00:00:00 2014-10-22 00:00:00 usr with RIME, flagged 1009/595321
2026-02-10 16:05:28,060; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-04 00:00:00 2014-12-10 00:00:00 dlr with RIME, flagged 865/595321
2026-02-10 16:05:28,064; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-04 00:00:00 2014-12-10 00:00:00 ulr with RIME, flagged 865/595321
2026-02-10 16:05:28,069; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-04 00:00:00 2014-12-10 00:00:00 dsr with RIME, flagged 865/595321
2026-02-10 16:05:28,073; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-04 00:00:00 2014-12-10 00:00:00 usr with RIME, flagged 865/595321
2026-02-10 16:05:28,078; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-29 00:00:00 2015-01-03 00:00:00 dlr with RIME, flagged 721/595321
2026-02-10 16:05:28,082; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-29 00:00:00 2015-01-03 00:00:00 ulr with RIME, flagged 721/595321
2026-02-10 16:05:28,086; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-29 00:00:00 2015-01-03 00:00:00 dsr with RIME, flagged 721/595321
2026-02-10 16:05:28,091; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2014-12-29 00:00:00 2015-01-03 00:00:00 usr with RIME, flagged 721/595321
2026-02-10 16:05:28,095; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2015-09-01 00:00:00 2015-09-03 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:28,100; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2015-09-01 00:00:00 2015-09-03 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:28,104; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2015-09-01 00:00:00 2015-09-03 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:28,108; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2015-09-01 00:00:00 2015-09-03 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:28,113; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-08 00:00:00 2016-01-11 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:28,117; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-08 00:00:00 2016-01-11 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:28,122; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-08 00:00:00 2016-01-11 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:28,126; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-08 00:00:00 2016-01-11 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:28,132; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-28 00:00:00 2016-02-01 00:00:00 dlr with RIME, flagged 577/595321
2026-02-10 16:05:28,136; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-28 00:00:00 2016-02-01 00:00:00 ulr with RIME, flagged 577/595321
2026-02-10 16:05:28,140; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-28 00:00:00 2016-02-01 00:00:00 dsr with RIME, flagged 577/595321
2026-02-10 16:05:28,145; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2016-01-28 00:00:00 2016-02-01 00:00:00 usr with RIME, flagged 577/595321
2026-02-10 16:05:28,149; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2017-11-30 00:00:00 2017-12-05 00:00:00 dlr with RIME, flagged 121/595321
2026-02-10 16:05:28,154; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2017-11-30 00:00:00 2017-12-05 00:00:00 ulr with RIME, flagged 121/595321
2026-02-10 16:05:28,158; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2017-11-30 00:00:00 2017-12-05 00:00:00 dsr with RIME, flagged 121/595321
2026-02-10 16:05:28,162; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2017-11-30 00:00:00 2017-12-05 00:00:00 usr with RIME, flagged 121/595321
2026-02-10 16:05:28,167; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-01-22 00:00:00 2018-02-03 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:28,171; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-01-22 00:00:00 2018-02-03 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:28,175; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-01-22 00:00:00 2018-02-03 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:28,180; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-01-22 00:00:00 2018-02-03 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:28,185; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-02-15 00:00:00 2018-02-19 00:00:00 dlr with RIME, flagged 97/595321
2026-02-10 16:05:28,189; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-02-15 00:00:00 2018-02-19 00:00:00 ulr with RIME, flagged 97/595321
2026-02-10 16:05:28,193; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-02-15 00:00:00 2018-02-19 00:00:00 dsr with RIME, flagged 97/595321
2026-02-10 16:05:28,197; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-02-15 00:00:00 2018-02-19 00:00:00 usr with RIME, flagged 97/595321
2026-02-10 16:05:28,202; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-03-09 00:00:00 2018-03-15 00:00:00 dlr with RIME, flagged 145/595321
2026-02-10 16:05:28,206; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-03-09 00:00:00 2018-03-15 00:00:00 ulr with RIME, flagged 145/595321
2026-02-10 16:05:28,210; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-03-09 00:00:00 2018-03-15 00:00:00 dsr with RIME, flagged 145/595321
2026-02-10 16:05:28,215; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-03-09 00:00:00 2018-03-15 00:00:00 usr with RIME, flagged 145/595321
2026-02-10 16:05:28,219; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-09-21 00:00:00 2018-09-25 00:00:00 dlr with RIME, flagged 97/595321
2026-02-10 16:05:28,224; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-09-21 00:00:00 2018-09-25 00:00:00 ulr with RIME, flagged 97/595321
2026-02-10 16:05:28,228; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-09-21 00:00:00 2018-09-25 00:00:00 dsr with RIME, flagged 97/595321
2026-02-10 16:05:28,232; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-09-21 00:00:00 2018-09-25 00:00:00 usr with RIME, flagged 97/595321
2026-02-10 16:05:28,237; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-10-17 00:00:00 2018-10-20 00:00:00 dlr with RIME, flagged 73/595321
2026-02-10 16:05:28,241; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-10-17 00:00:00 2018-10-20 00:00:00 ulr with RIME, flagged 73/595321
2026-02-10 16:05:28,245; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-10-17 00:00:00 2018-10-20 00:00:00 dsr with RIME, flagged 73/595321
2026-02-10 16:05:28,250; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-10-17 00:00:00 2018-10-20 00:00:00 usr with RIME, flagged 73/595321
2026-02-10 16:05:28,254; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-11-06 00:00:00 2018-11-08 00:00:00 dlr with RIME, flagged 49/595321
2026-02-10 16:05:28,259; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-11-06 00:00:00 2018-11-08 00:00:00 ulr with RIME, flagged 49/595321
2026-02-10 16:05:28,263; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-11-06 00:00:00 2018-11-08 00:00:00 dsr with RIME, flagged 49/595321
2026-02-10 16:05:28,267; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2018-11-06 00:00:00 2018-11-08 00:00:00 usr with RIME, flagged 49/595321
2026-02-10 16:05:28,272; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-01-17 00:00:00 2019-01-23 00:00:00 dlr with RIME, flagged 145/595321
2026-02-10 16:05:28,276; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-01-17 00:00:00 2019-01-23 00:00:00 ulr with RIME, flagged 145/595321
2026-02-10 16:05:28,280; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-01-17 00:00:00 2019-01-23 00:00:00 dsr with RIME, flagged 145/595321
2026-02-10 16:05:28,285; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-01-17 00:00:00 2019-01-23 00:00:00 usr with RIME, flagged 145/595321
2026-02-10 16:05:28,289; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-02-03 00:00:00 2019-02-06 00:00:00 dlr with RIME, flagged 73/595321
2026-02-10 16:05:28,294; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-02-03 00:00:00 2019-02-06 00:00:00 ulr with RIME, flagged 73/595321
2026-02-10 16:05:28,298; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-02-03 00:00:00 2019-02-06 00:00:00 dsr with RIME, flagged 73/595321
2026-02-10 16:05:28,302; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-02-03 00:00:00 2019-02-06 00:00:00 usr with RIME, flagged 73/595321
2026-02-10 16:05:28,307; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-12-06 00:00:00 2019-12-16 00:00:00 dlr with RIME, flagged 1441/595321
2026-02-10 16:05:28,311; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-12-06 00:00:00 2019-12-16 00:00:00 ulr with RIME, flagged 1441/595321
2026-02-10 16:05:28,315; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-12-06 00:00:00 2019-12-16 00:00:00 dsr with RIME, flagged 1441/595321
2026-02-10 16:05:28,320; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-12-06 00:00:00 2019-12-16 00:00:00 usr with RIME, flagged 1441/595321
2026-02-10 16:05:28,325; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-10-21 00:00:00 2020-10-24 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:28,329; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-10-21 00:00:00 2020-10-24 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:28,333; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-10-21 00:00:00 2020-10-24 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:28,337; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-10-21 00:00:00 2020-10-24 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:28,342; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-12-17 00:00:00 2020-12-25 00:00:00 dlr with RIME, flagged 1153/595321
2026-02-10 16:05:28,347; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-12-17 00:00:00 2020-12-25 00:00:00 ulr with RIME, flagged 1153/595321
2026-02-10 16:05:28,351; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-12-17 00:00:00 2020-12-25 00:00:00 dsr with RIME, flagged 1153/595321
2026-02-10 16:05:28,355; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2020-12-17 00:00:00 2020-12-25 00:00:00 usr with RIME, flagged 1153/595321
2026-02-10 16:05:28,360; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-16 00:00:00 2021-01-21 00:00:00 dlr with RIME, flagged 721/595321
2026-02-10 16:05:28,364; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-16 00:00:00 2021-01-21 00:00:00 ulr with RIME, flagged 721/595321
2026-02-10 16:05:28,369; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-16 00:00:00 2021-01-21 00:00:00 dsr with RIME, flagged 721/595321
2026-02-10 16:05:28,373; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-16 00:00:00 2021-01-21 00:00:00 usr with RIME, flagged 721/595321
2026-02-10 16:05:28,378; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-26 00:00:00 2021-01-28 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:28,382; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-26 00:00:00 2021-01-28 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:28,386; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-26 00:00:00 2021-01-28 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:28,390; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-01-26 00:00:00 2021-01-28 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:28,395; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-11-19 00:00:00 2021-12-06 00:00:00 dlr with RIME, flagged 2449/595321
2026-02-10 16:05:28,400; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-11-19 00:00:00 2021-12-06 00:00:00 ulr with RIME, flagged 2449/595321
2026-02-10 16:05:28,404; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-11-19 00:00:00 2021-12-06 00:00:00 dsr with RIME, flagged 2449/595321
2026-02-10 16:05:28,408; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-11-19 00:00:00 2021-12-06 00:00:00 usr with RIME, flagged 2449/595321
2026-02-10 16:05:28,413; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-09-16 00:00:00 2022-09-21 00:00:00 dlr with RIME, flagged 0/595321
2026-02-10 16:05:28,416; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-09-16 00:00:00 2022-09-21 00:00:00 ulr with RIME, flagged 0/595321
2026-02-10 16:05:28,419; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-09-16 00:00:00 2022-09-21 00:00:00 dsr with RIME, flagged 0/595321
2026-02-10 16:05:28,422; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-09-16 00:00:00 2022-09-21 00:00:00 usr with RIME, flagged 0/595321
2026-02-10 16:05:28,425; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-01 00:00:00 2022-10-03 00:00:00 dlr with RIME, flagged 0/595321
2026-02-10 16:05:28,428; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-01 00:00:00 2022-10-03 00:00:00 ulr with RIME, flagged 0/595321
2026-02-10 16:05:28,430; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-01 00:00:00 2022-10-03 00:00:00 dsr with RIME, flagged 0/595321
2026-02-10 16:05:28,433; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-01 00:00:00 2022-10-03 00:00:00 usr with RIME, flagged 0/595321
2026-02-10 16:05:28,437; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-25 00:00:00 2022-10-27 00:00:00 dlr with RIME, flagged 0/595321
2026-02-10 16:05:28,439; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-25 00:00:00 2022-10-27 00:00:00 ulr with RIME, flagged 0/595321
2026-02-10 16:05:28,442; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-25 00:00:00 2022-10-27 00:00:00 dsr with RIME, flagged 0/595321
2026-02-10 16:05:28,445; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-10-25 00:00:00 2022-10-27 00:00:00 usr with RIME, flagged 0/595321
2026-02-10 16:05:28,448; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-10-13 00:00:00 2023-10-19 00:00:00 dlr with RIME, flagged 0/595321
2026-02-10 16:05:28,451; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-10-13 00:00:00 2023-10-19 00:00:00 ulr with RIME, flagged 0/595321
2026-02-10 16:05:28,454; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-10-13 00:00:00 2023-10-19 00:00:00 dsr with RIME, flagged 0/595321
2026-02-10 16:05:28,456; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-10-13 00:00:00 2023-10-19 00:00:00 usr with RIME, flagged 0/595321
2026-02-10 16:05:28,460; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2024-10-18 00:00:00 2024-10-20 00:00:00 dlr with RIME, flagged 0/595321
2026-02-10 16:05:28,462; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2024-10-18 00:00:00 2024-10-20 00:00:00 ulr with RIME, flagged 0/595321
2026-02-10 16:05:28,465; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2024-10-18 00:00:00 2024-10-20 00:00:00 dsr with RIME, flagged 0/595321
2026-02-10 16:05:28,468; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2024-10-18 00:00:00 2024-10-20 00:00:00 usr with RIME, flagged 0/595321
2026-02-10 16:05:28,479; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-06-28 00:00:00 2022-05-28 13:20:00 t_i_1 with NAN, flagged 151579/595321
2026-02-10 16:05:28,493; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-06-28 00:00:00 2022-05-28 13:20:00 t_i_2 with NAN, flagged 151579/595321
2026-02-10 16:05:28,508; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-06-28 00:00:00 2022-05-28 13:20:00 t_i_3 with NAN, flagged 151579/595321
2026-02-10 16:05:28,522; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-06-28 00:00:00 2022-05-28 13:20:00 t_i_4 with NAN, flagged 151579/595321
2026-02-10 16:05:28,537; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2019-06-28 00:00:00 2022-05-28 13:20:00 t_i_5 with NAN, flagged 151579/595321
